6321,"tekin, juru tekin","gambar, juru gambar"
6322,teko,cerek dari tanah
6323,tektek,sirih pinang selengkapnya dilipat siap utk dimakan
6324,tekuk,bengkok
6325,tel,"kata utk lekat, nempel"
6326,tela,tanah rekah krn musim kemarau
6327,"telah, katelah","sebutan, nama, mendapat sebutan"
6328,"telas, nelasan","habis, membunuh"
6329,teleb,mendalam
6330,telebug,keranjang bambu yg rapat dan halus anyamannya
6331,teleg,telan
6332,telejeg,kata utk yg tiba -tiba dapat berjalan kembali
6333,"telek, ditelek-teleki","teliti, cermat, dilihat sangat teliti"
6334,telekin,taikin
6335,telekung,kerudung
6336,"telenden. tetelendenan, talandan-telenden",berjalan kian kemari dnglucunya
6337,"teleng, diteleng","telang, bunga telang, juling, bunyi, aksara sunda diberi tanda untuk bunyi huruf e"
6338,telenges,"sadis, kejam"
6339,telenyeng,lari dgn tiba-tiba
6340,"teler, kateler-teler","lupa, terlupakan"
6341,"teles, patelesan","basah, kain basahan"
6342,telih,tembolok
6343,telik,"awas, teliti"
6344,"telon, ditelon","campuran, dicampur"
6345,"telu, mentelu","tiga, bertiga"
6346,teluh,"guna-guna utk membuat orang lain sakit  atau mati, nama penyakit"
6347,tema,"sambung terus, lanjut, hubung"
6348,temah,akibat
6349,"tembal, patembal-tembal","sahut, jawab, berashutan"
6350,tembang,jenis cara menyanyi yg iramanya bebas
6351,"tembong, tembong gelor",tampaknya dekat tapi jikata didatangi ternyata jauh karena jalan melingkar-lingkar
6352,"tembrak, nembrak","terbuka, terbuka"
6353,tembres,jelas-jelas
6354,temen,benar-benar
6355,"temon, sapatemon","jumpa, sanggama"
6356,tempas,"timpal, berbicara bergantian, besahutan"
6357,tempo,"tengok, jenguk"
6358,"tempuh, katempuhan","serang, harus mengganti atau memperbaiki karena kita salah"
6359,"temu, panemu","dapat, ilmu yg didapat sendiri, pengalaman"
6360,tendok,cocok hidung
6361,"teng, tung-teng","kata utk berjalan atau lari, lari ke sana ke mari"
6362,tenga-tengo,melongok ke sana ke mari
6363,"tengah, nengah","paruh, perdua, mengambil bagian setengah dari hasil garapan"
6364,tengange,tengah hari
6365,tenge,suaranya kecil
6366,tengek,"siput darat yg sukata nempel di pohon, daun, dsb"
6367,tengen,kanan
6368,"tenggang, nenggang","pencil, terpencil"
6369,tenggek,leher
6370,"tenggel, nenggel","tepat, mengenai, tepat sekali"
6371,tenggeng,pantat agak kebelakang sehingga pinggang tampak melengkung
6372,tengger,teliti
6373,tenggor,"lempar, lanting"
6374,"tengi, tengik",minyak goreng atau makanan berlemak yg baunya tdk enak karena sudah lama
6375,"tengkas, rengkas",sepak atau sapu kaki sampai jatuh
6376,tengkep,"tekan, tutup"
6377,tengteng,"tungging, bertih diberi gula dibuat persegi-persegi"
6378,"tengtet, negtet","timbul kecil, timbul keluar sedikit"
6379,tengtrem,tenteram
6380,tenjo,lihat
6381,tenjrag,hentak
6382,"tenong, tetenong",tempat makan berupa anyaman bambu bertutup
6383,tep,kata apabila terkena panas
6384,"tepa, katepaan","tenun, jangkit, terjangkit"
6385,"tepak, nepak","tepuk, menepuk"
6386,tepang,"berjumpa, kenal"
6387,"tepi, nepi","sampai, tiba"
6388,"tepi, tepas","serambi, keranda"
6389,tepis wiring,"kampung yg sangat jauh dari dari kota, pedalaman"
6390,teplak,jiplak
6391,tepok,tepuk
6392,tepung,"jumpa, taut, temu"
6393,tepus,tumbuhan hutan berumbi batang
6394,ter,kata utk bergetar
6395,terah,keturunan
6396,terap,"tempel, lekat"
6397,teras,"terus, sebutan galian pasir yg mengandung kapur"
6398,"terbang, terebang",rebana
6399,tere,tiri
6400,tereb,benam (ke benda cair)
6401,teregos,tutup kepala yg dibalutkan spert iserban
6402,teregteg,berondong
6403,tereh,"lekas, cepat"
6404,terejel,"gelinjang, keluar dari tempat yg sempil atau pegangan yg kuat"
6405,terekel,kata utk memanjat
6406,terelek,kata utk benda kecil bergerak menggelinding
6407,tereleng,kata utk lari
6408,"teren, diteren-teren","desak, didesak dgn berbagai pertanyaan"
6409,teretet,"kata jikata tiba-tiba terpikirkan, kata utk suara terompet"
6410,terkadang,kadang-kadang
6411,terong,terung
6412,tes,kata utk bunyi benda kecil yg patah
6413,"tetapi, tapi",tetapi
6414,"tete, nete","titi, innjak, menginjak"
6415,tetebah,"membereskan, menyiapkan kamar atau tempat pesta"
6416,tetedeng,"tabir, penghalang"
6417,teteg,"tabah, jejal"
6418,teteh,panggilan kpd kakak perempuan
6419,"tetek, netek, ditetek, tetek bengek","terjal, pendakian yg terjal, perinci, dijelaskan sampai hal yg sekecil-kecilnya"
6420,tetekan,tongkat
6421,tetekon,aturan patokan
6422,tetel,tekan
6423,tetela,jelas
6424,tetelar,tempat yg agak tinggi dr keadaan sekitarnya
6425,tetelepek,sukata banyak bertanya
6426,tetelo,nama wabah penyakit
6427,"tetep, netepan","tetap, sembahyang"
6428,teter,tdk tahan
6429,tetes,pembicaraannya beres dan jelas
6430,"teu, henteu",tidak
6431,teuas,keras
6432,teugeug,sentak
6433,"teuhak, kateuhak","dadak, berlaku mendadak"
6434,teuing,"terlalu, entah, amat sangat"
6435,"teukteuk, neukteuk","potong, memotong"
6436,teuleum,"selam, menyelam"
6437,"teumbag, teumbrag","langgar, tabrak, menabrak"
6438,"teumbleuh, neumbleuhkeun",menjatuhkan kesalahan kpd seseorang serta harus menanggung akibatnya
6439,"teundeun, neundeun","simpan, menyiman"
6440,"teundeut, titeundeut",jatuh tertunduk
6441,"teunggar, neunggar","langgar, tabrak, menabrak"
6442,teunggeul,pukul
6443,teungkeur,hasil asahan pisau yg kurang ramping shg lekas tumpul
6444,teungteuingeuh,sampai hati
6445,teupa,tempa
6446,teurab,sendawa
6447,teurak,"lut, makan"
6448,teureugeus,gaya berbicara cepat dan keras
6449,teureuh,keturunan
6450,teureup,sejenis keluih yg tumbuh di hutan
6451,teureuy,telan
6452,teuteul,tekan
6453,tewek,tikam
6454,ti,dari
6455,"tiap, tiba, tibang",sekedar
6456,tiasa,"dapat, bisa"
6457,"tiban, nibankeun","jatuh, putus, menjatuhkan"
6458,"tibar, tipar",bisul besar bermata banyak
6459,tibra,nyenyak
6460,ticatrok,terantuk dagu
6461,tideresa,"kena sangka, terkena sangkata (tuduhan)"
6462,tideuha,"kena sumpah serapah, kecewa"
6463,tidikes,tergeliat
6464,"tigas, nigas","tetak, potong, memotong"
6465,tigerat,"kurang sekali, paceklik"
6466,tigin,teguh (kpda janji)
6467,tihang,tiang
6468,tihothat,"bekerja keras, sibuk"
6469,tihul,kayu bakar besar yg dibiarkan membara ditungku utk menyalakan api lain kali
6470,tiir,tusuk
6471,tiis,"dingin, sejuk"
6472,tijalikeuh,"tergeliat, terkilir"
6473,tikel,"lipat (utk tali, lidi, dsb)"
6474,tikoro,kerongkongan
6475,"tikreuh, nikreuh","berjalan lamlbat tapi mantap, agar tdk lekas lelah"
6476,tiktikbrek,"sakit-sakitan, sebentar sembuh sebentar sakit"
6477,tikukur,burung tekukur
6478,tikur,tempat air terbuat dari upih yg dicekungkan
6479,"tilar, nilar, katilar","meninggalkan, ditinggal, ketinggalan"
6480,"tilas, patilasan","bekas, peninggalan sejarah, tebas"
6481,tilem,"terbenam, tenggelam"
6482,tileng,juling
6483,tilep,"lipat (utk kain, pakaian, tikar, kertas, dsb)"
6484,tilu,tiga
6485,"timbal, timbalan, panimbal","perintah, teko teh, poci"
6486,timbel,nasi yg cara membungkusnya digulung utk bekal perjalanan jauh
6487,timbir,"di sisi, di pinggir yg memungkinkan jatur"
6488,timbreng,"tenang, tentram"
6489,timbul,"muncul, lempar"
6490,"timburu, timburuan","syak wasangka, cemburu"
6491,"timpah, nimpahan",membayar lebih dulu sebelum barang yg dibeli diterima
6492,"timpug, timbul, ditimbug","dilempat dgn benda yg berbugkah berat, lumpur, dsb"
6493,"timu, nimu, satimu-timu","menemukan, mendapatkan, sedapat-dapatnya"
6494,timus,masak (khusus utk nasi)
6495,tina,"dari, daripada"
6496,tincak,"injak, langkah"
6497,tindes,tindas
6498,"tineung, nineung",terkenang pd yg jauh atau telah tiada
6499,"tingal, titinggalan","lihat, penglihatan, pemandangan"
6500,tingali,"lihat, tahu"
6501,tinggang,"timpa, pukul"
6502,"tinggar, paninggaran","senanpan, bedil, pemburu yg bersenjatakan senapan"
6503,"tinggur, ninggur",memukul-mukul tangkai bunga enau yg akan disadap agar banyak niranya
6504,"tingkeb, tingkeban",dinding bagian depan warung yg dapat dibukata spt tingkap
6505,tingker,kepung
6506,"tingkes, tingkesan",contoh corak tenunan
6507,tinimbang,daripada
6508,tinun,tenun
6509,tinyuh,"seduh, campur benda cair"
6510,tirem,"tiram, kerang"
6511,tirilik,cara berlari anak kecil atau berulir dgn cepat benda kecil
6512,tiris,dingin (karena udara) iklim atau kena air hujan
6513,tiron,tiru
6514,tiruk,tusuk
6515,tisi,tisik
6516,tisuk,"nama pohon ramping tinggi daunnya agak berbulu, bulat, lebar, bisa dipakai pembungkus"
6517,titah,perintah
6518,titen,"teliti, sukata memperhatikan"
6519,titih,"hati-hati, tdk tergesa-gesa"
6520,titinggi,kaki seribu (binatang berbuku-buku yg banyak sekali kakinya)
6521,"titingkueun, titingkuheun",kejang otot kaki karena terlalu
6522,titiplik,sejenis burung manyar
6523,"titir, nitir",bertalu-talu
6524,titiran,burung ketitir
6525,"titis, titis tulis","nasib, suratan"
6526,titit,"anak itik, kemaluan anak laki (bahasa anak-anak)"
6527,tiung,"tudung, kerudung, tutup"
6528,tiwas,"tewas, mati, celaka"
6529,tiwu,tebu
6530,tiwuan,"tabuan, nama serangga besar yg sukata menyengat"
6531,"toa, ua",pak tua
6532,tobas,piring alas
6533,toblong,"bolong, berlubang"
6534,tobros,tembus
6535,todel,"sentuh, terlanggar sedikit"
6536,toel,gamit
6537,togag,tonjol
6538,"togel, nogel",terselip dan menyembul sedikit
6539,togencang,"pikulan tapi hanya satu gantungan, agar seimbang  bagian yg kosong ditekan batangnya atau batangnya lebih memanjang"
6540,togmol,langsung
6541,"togog, nogog",mencari makanan sesajen
6542,"toh, toh pati",mempertaruhkan (nyawa)
6543,tojalah,berlawanan
6544,"tojo, nojo","mengarah kpd sasaran (main kelereng), menyorot"
6545,tojos,tusuk
6546,tokecang,"nama permainan anak-anak, berpegangan tangan berhadapan lalu berbalik menjadi berbelakangan"
6547,"toker, noker",menggulirkan sedikit dgn kaki
6548,"tolad, nolad","cuat, tonjol, mencuat"
6549,"tolas, nolas","tega, sampai mati"
6550,"tolih, nolih","perhatian, memperhatikan"
6551,"tolog, nolog",berjalan di kegelapan tanpa penerangan
6552,tolok,"pikulan keranjang tertutup spt yg dipergunakan pedagang sayur, dsb"
6553,tolol,"bungkul buah jagung, tonjol, bodoh"
6554,tolol,titik besar
6555,tolombong,sebutan yg rapat anyamannya
6556,"tolong, panolong",tanda bacaan pd huruf sunda yg membentuk bunyi
6557,"tolonjong, titolonjong",berjalan terhuyung-huyung
6558,"tomada, tamada",minta maaf
6559,tombok,rugi
6560,tompel,noktah hitam yg besar pd pipi
6561,tomper,akhir
6562,"tompo, ditompokeun",didekatkan dlm berbicara atau berbisik
6563,tonaga,"kokoh, kuat"
6564,tonggar,tonggos (gigi)
6565,tonggeng,tungging
6566,tonggeret,tengkiki
6567,tonggong,punggung
6568,tonggoy,"khusyuk, asyik"
6569,tongo,tungau
6570,tongtak,"bunga lempuyang, tarikan sekuat tenaga"
6571,tongtolang,buah nangkata yg masih kecil
6572,"tongtot, nongtot","sembul, menembul"
6573,tonjok,"tinju, meninju, kebetulan"
6574,toong,teropong
6575,topek,bakat
6576,topo,"serbet, sapu tangan utk membungkus pakaian, dsb"
6577,torad,pendek utk pakaian
6578,torak,"ramal, nujum"
6579,torek,tuli
6580,torog,tambahan uang utk barang yg dipertukarkan
6581,"torojog, torojogan","dgn  tiba-tiba, langsung"
6582,torojol,kata utk datang dgn tiba-tiba
6583,"toroktok, poroktok","bunyi ketukan beruntun, gemeletuk gigi, karena kedinginan atau ketakutan sekali"
6584,torolong,kata utk benda bulat yg menggelinding atau lari cepat bagai menggelinding
6585,torombel,"cat atau warna yg tidak merata, teromol"
6586,"toron, noron","runtun, beruntun, berturut-turut"
6587,"torong, norong-norong",berkata keras sambil memabndang karena marah
6588,torotot,kata untuk bunyi terompet yg keras dan berat
6589,torowongan,terowongan
6590,"torta, torta gawe",diharuskan melaksanakan tugas berat
6591,tosclong,"berlubang, tembus"
6592,totog,tohok (dgn benda bulat panjang dan tumpul)
6593,totonde,"tanda, alamat yg akan terjadi"
6594,totopong,ikat kepala
6595,"totor, ditotor",diminum langsung dari botol atau dari cereknya
6596,totos,"tembus, bolong"
6597,toweksa,sukata memeriksa dan merawat dgn cermat
6598,towong,"lowong, kosong"
6599,"treng, kentreng",kata utk bunyi kecapi
6600,"trong, kentrong",kata utk bunyi kentongan
6601,tuang,"makan, kata ganti kepunyaan orang kedua dlm kekerabatan"
6602,tuar,tebang
6603,tubles,tikam
6604,tuda,akar kata dr atuh da (karena sebab)
6605,"tug, tutug","sampai pd, sampai pd, sampai selesai"
6606,tugar,"gali, bongkar"
6607,tugel,"potong, penggal"
6608,tugenah,"sedih, sakit hati"
6609,tuggara,"menderita, mendapat susah atau sedih amat sangat"
6610,tugur,"jaga, tunggu"
6611,tuh,kata pengganti dr itu
6612,tuhu,"setia, taat"
6613,tuhur,"tohor, kering"
6614,tujul,"ditujukan, alamat"
6615,"tukeur, patukeur","tukar, tertukar"
6616,tukik,pendek (baju)
6617,tukil,"petik (bagian cerita, kalimat dari sebuah buku, ajaran, dsb)"
6618,tuksel,"sering kali, lagi-lagi"
6619,tukuh,tdk mau diganti dgn yg lainnya
6620,tukung,tak berekor
6621,tulad,"contoh, teladan"
6622,tulah,pembalasan
6623,tulak,palang pintu atau kancing pintu
6624,tulale,belalai
6625,tulaten,"mengurus dgn baik-baik, memelihara dgn cermat"
6626,tulus,jadi (pekerjaan)
6627,tuluy,"lalu, terus"
6628,tumalapung,sia-sia
6629,tumang,warna bulu anjing
6630,tumaninah,"senang tdk diburu-buru, santai"
6631,tumbak,tombak
6632,tumbal,"syarat utk menjaga malaperaka, kurban"
6633,tumbila,kutu busuk
6634,tumbu,"sambung (benang, tali, dsb)"
6635,"tumbuk, numbuk","tinju, meninju, kebetulan"
6636,tumpak,naik (kendaraan)
6637,tumpal,bagian hiasan yg membujur pada kain sarung
6638,tumpeng,nasi yg diberi bumbudan dikukus bersama lauk-pauknya
6639,tumpes,tumpas
6640,"tumpi, numpi",mengurung diri dlm kamar tak mau dijumpai orang
6641,tumpur,punah
6642,tumur,"ikut, menurut"
6643,tuna,kurang
6644,tundagan,"tangga, undak-undakan"
6645,tunduh,"rasa kantuk, mengantuk"
6646,tundun,rambutan yg bulu-bulunya pendek sekali
6647,tundung,usir
6648,"tunggelis, tunggilis",pangkal batang pinang sisa tebangan
6649,tunggeu,sebutan kumbang yg sering terdapat dlm pohon enau yg membusuk
6650,tunggir,bagian ekor unggas yg banyak lemaknya
6651,tunggul,pangkal batang
6652,tungguruwisen,bisul kecil pada bibir mata
6653,tungi,tdk ramah
6654,tungkep,datang dari mana-mana ke suatu tempat
6655,tungkul,menunduk
6656,"tungkup, nungkup",menutup dgn telapak tangan dicembungkan
6657,"tungkus, nungkus","bungkus kecil, membuat bungkusan kecil dgn ujung sapu tangan"
6658,tungtek,"tegak, terjal"
6659,tungtik,"cari, teliti"
6660,tungtun,tuntun
6661,tungtut,"angsur, sedikit demi sedikit"
6662,tunji (asal kata sataun hiji),setahun satu
6663,tuntun,"ujung, kaki langit"
6664,tur,"serta, kata tambahan pula"
6665,turih,toreh
6666,turta,padahal
6667,turub,tutup
6668,turubuk,"terubuk, ikan yg biasa diambil telurnya"
6669,turubus,"tebu putih, diambil yg masih kelopak utk disayur"
6670,turucing,teka-teki
6671,turug-turug,tambah pula
6672,turugtug,turun terjal
6673,turuktuk,bunyi genderang terdengan dr jauh atau bunyi mengunyah makanan keras
6674,turundul,"tak berbulu, hampir tak berbulu (anak ayam, dsb)"
6675,"turus, tuturus","tonggak, rambatan (kacang panjang, buncis, dsb)"
6676,turusi,"terusi, bahan utk menjernihkan air"
6677,turuwisen,sama dengan kata tungguruwisen
6678,turuy,tandan
6679,tutas,"habis, selesai"
6680,tutu (tungtut),"menyimpan berangsur sedikit demi sedikit, menumbuk padi"
6681,tutug,"tamat, sampai pd akhirnya"
6682,tutuh,tebas
6683,tutung,hangus
6684,"tutur (tuman), nuturkeun","terbiasa, mengikuti"
6685,tuturubun,"turun dgn cepat, terjun"
6686,tutut,siput
6687,tuur,lutut
6688,tuus,tak berair tapi tdk kering
6689,tuweuw,nama burung yg berbunyi malam hari spt namanya
6690,tuwuh,tumbuh
6691,tuwung,pinggan besar
6692,tuyun,"papah, bimbing"
6693,ua,toa
6694,"uar, diuar-uar","siar, sebar, disebar-sebarkan"
6695,ubar,"obat, utk menyembukan penyakit"
6696,"ubek, ngubek","galau, kacau, mengacau"
6697,"ubeng, ngubeng","putar, berputar, berjalan keliling"
6698,ublug-ablag,luas sekali
6699,ubrak-abrik,porak poranda
6700,"ubyag, obrag",tampak kegiatan dimana-mana
6701,"ucah, aceh, ngucah-ngaceh",mengata-ngatakan kpd setiap orang
6702,ucang-ucangan,menggerak-gerakkan kedua kaki yg berjuntai
6703,ucar-acer,"berceceran, memancar-mancar (air, darah, dsb)"
6704,uceng,"bunga melinjo, sebutan ikan kecil disawah"
6705,"ucing, ucing-ucingan","kucing, permainan anak-anak berkejar-kejaran"
6706,ucrat-acret,"bercipratan, menciprat kesana-sini"
6707,ucu,"lucu, bungsu (panggilan kpd anak pertanda sayang)"
6708,ucul,"lepas, tanggal (tali, pakaian, dsb)"
6709,udag,"kejar, susul"
6710,"udal, ngudal","kuras, keluas, menguras, mengeluarkan (isi perut, dsb)"
6711,udar,lepas
6712,udat-udatan,bergaris-garis (kain warna bulu binatang)
6713,udel,pusat pada perut
6714,udeng,ikat kepala
6715,"udor, ngador, udar-ador",bepergian ke tempat yg jauh dgn tak tentu yg dituju
6716,udud,"rokok, merokok"
6717,uduh,"lunak, rapuh"
6718,udul,"keguguran, lepas-lepas, berantakan"
6719,udur,sakit
6720,ugang-uging,bolak-balik
6721,ugel,pergelangan
6722,"uger, ugeran","ikat, tambat, patokan"
6723,"ugung, diugung-ugung","dimanjakan, dipenuhi segala keinginannya"
6724,ujang,sebutan utk anak laki-laki
6725,ujub,menentukan hal yg akan didapat kemiduan
6726,ujug-ujug,tiba-tiba
6727,"ujungan, sampyong",permainan ketangkasan saling pukul dgn rotan
6728,"ukey, ngukey, ukay-ukey","bekerja asyik dan lama, tapi hampir tdk ada hasilnya"
6729,ula-elo,"berkelok-kelok, berliku-liku"
6730,ulah,"jangan, tidak boleh"
6731,ulal-elol,"menjulur-julurkan (lidah, ular dr lubangnya, dsb)"
6732,ulam,ulat atau belatung kembang besar pemakan isi pohon enau yg membusuk
6733,ulang,"goyang (tongkat, dsb)"
6734,"ulas, ngulas-ngales","menyapu-nyapukan (cat, benda cair, dsb)"
6735,ulat,roman muka
6736,uleg,ulek
6737,ulekan,pusaran air
6738,ulen,"uli, nasi ketan dipadatkan"
6739,uleng,berpusing dgn cepat sehingga kelihatan diam
6740,ules,"warna bulu kuda, bentuk atau rupa mukata orang"
6741,"ulik, ngulik","mendalami, mempelajari baik-baik"
6742,ulin,bermain
6743,ulon-ulon,biang keladi
6744,ulu-ulu,pengairan
6745,uluhiung,"ikut-ikutan, turut serta, campur-gaul"
6746,uluk salam,menyerukan assalamu?alaikum
6747,ulukutek,"diam saja di rumah, nama sayur yg dibuat dari terung pipit"
6748,ulun,menghambakan diri
6749,ulutud,"telanjang bulat, bugil"
6750,umambon,ambon
6751,umbal,beban
6752,umbang,imbang
6753,"umel, umbel",ingus
6754,umpak,tingkat
6755,umpal,arus bergelombang
6756,"umyang, omyang",warna kuning
6757,unak-unik,serba-serbi
