2124,hanyir,amis
2125,hao,suara bayi menangis
2126,haok,mengeluarkan suara keras karena marah
2127,hapeuk,bau yang tidak enak
2128,hapur,panu
2129,hapur beusi,panu yang lebih tebal  atau susah di hilangkan
2130,hapur kembang,panu yang putih
2131,hara-haraeun,menyebkan seseorang susah lewat
2132,harak,senang menggagu orang lain
2133,haranga,tidak aman
2134,harangasu,jalaga
2135,harayhay,muulai menguning (utk padi)
2136,hareeng,agak panas karena tidak sehat
2137,harega,harga
2138,haregung,merintih agak keras karena sakit
2139,hare-hare,sendiri-sendiri
2140,harekeun,mengeluarkan suara seorang  ibu akan melahirkan
2141,harempoy,datang dengan lemah lesu karena ada keperluan
2142,harendeg,terkejut bercampur menyesal
2143,harendog,tumbuh2 yang tumbuh sendiri di tanah tegalan
2144,harengheng,menimbulkan rasa khawatir karena takut
2145,harep,harap
2146,harepan,keinginan
2147,hareudang,gerah
2148,hareugeueun,tidak dapat melakukan apa-apa karena kaget
2149,hareungeuheun,"merasa heran, ajaib"
2150,hareup,depan
2151,hareupeun,ada di depan muka
2152,harewos,berbisik
2153,harewos bojong,berbisik tapi terdengar orang lain
2154,harianeun,sampai hati
2155,harianeun,"terlalu, tega"
2156,harib-harib,"hampir serupa, mirip"
2157,harimumu,sarang laba laba yang sudah hitam
2158,haripeut,cepat menerima ajakan atau pemberian orang
2159,hariring,bersenandung
2160,hariwang,khawatir
2161,hariweusweus,berkata-kata dengan gugup karena kaget setelah ada yang menakutkan
2162,haroong,kosong tidak ada penghuninya
2163,haroshos,hampir tidak terdengar
2164,harti,arti
2165,hartos,mengerti
2166,haru,mencela
2167,harudum,selimut
2168,harunggampung,berbicara seenaknya
2169,harus,berbunyi
2170,haseum,asam
2171,haseup,asap
2172,hate,hati
2173,hateup,atap rumah
2174,hawar,sayup-sayup
2175,hawatos,khawatir
2176,hawek,tamak
2177,hawu,tungku
2178,hawuk,kelabu
2179,hayam,ayam
2180,hayang,ingin
2181,hayang,mau
2182,heab,ombak hawa panas
2183,hear,menghamparkan sesuatu di tempat yang panas
2184,hebak,terang-terangan
2185,hebos,menjilas sambil menghebos
2186,hees,tidur
2187,hegar,gembira
2188,hekok,tidak keluar-keluar
2189,helar,iring-iringan
2190,helas,merasa iba kpd orang (miskin)
2191,helok,heran
2192,heluk,malu
2193,heman,kasih sayang sambil sering memberikan makanan dan menengok
2194,hemeng,aneh
2195,hempak,duduk di bawah pada lantai
2196,heneg,dongkol
2197,henen,berbaribfg tak bergerak bergerak karena merasakan kenikmatan
2198,heneng,diam
2199,henggoy,makan lama karena sedang nafsu makan dan nikmat
2200,hengker,kurang tenaga
2201,henteu,tidak
2202,heok,tercium bau sebentar
2203,heor,tidak kenal sama sekali
2204,heot,bersiul
2205,hepe,barang empuk tertindih
2206,hephep,bersembunyi / tidak bersuara dan bergerak
2207,herang,jernih
2208,hereng,mengeram
2209,herenneg,menyesal
2210,herit,banyak bahaya
2211,hero,mendekati kepada orang di maksud sambil memikirkan cara unt mendapatkan
2212,hese,sukar
2213,hese beleke,sukar sekali
2214,heuay,menguap
2215,heubeul,lama
2216,heucak,padi tanpa tangkai utama jadi sulit di ikat
2217,heueuh,ya
2218,heug,baiklah
2219,heujeun,mengeluarkan tenaga ketikata mau melahirkan
2220,heula,dahulu
2221,heuleut,selang
2222,heuleut sapoe,selang sehari
2223,heuleut-heuleutan,sewaktu-waktu
2224,heumbat,mengangkat akan membacokan
2225,heumheum,di tahan di mulut tidak dimakan atau di kunyah
2226,heumpik,menindih sesuatu dengan badan
2227,heunteu,tidak
2228,heurap,jala
2229,heuras,keras
2230,heuras genggerong,tidak dapat menyengkan org lain dengan ucapan
2231,heureut,tidak luas
2232,heureuy,berkelakar
2233,hewag,merebut
2234,hiap,memanggil anak yang akan di gendong
2235,hibar,berkah
2236,hiber,terbang
2237,hibut,bekerja tergesa-gesa
2238,hideng,tahu tugas-tugasnya sehari hari pada waktu dantempatnya
2239,hidep,engkau
2240,hideung,hitam
2241,hideung cakeutreuk,hitam legam
2242,hideung lestreng,hitam sekali
2243,hiding,tidak di anggap halngan yang berat atau ringan
2244,hieng,suara peluru yang dkt telinga
2245,hieum,tunduh
2246,hihid,kipas
2247,hiji,satu
2248,hilap,lupa
2249,hilem,makan perlahan-lahan tapi banyak
2250,hileud,ulat
2251,hileud peuteuy,orang yang menghalangi niat orang lain
2252,hileudeun,penyakit karena inveksi pd jari d bawah kuku
2253,hili,menukar
2254,hiliwir,angin kecil
2255,hinis,sembilu
2256,hinyay,warna air bercampur minyak
2257,hipu,empuk
2258,hiras,menyuruh bekerja kepada orang lain tanpa menentukan upah
2259,hirup,hidup
2260,hitut,kentut
2261,hiung,mengeluarkan suara seperti tawon
2262,hodhod,menggigil krn dingin
2263,hoe,rotan
2264,hoe cacing,rotan kecil sebesar  kelingking
2265,hoe gede,rotan gede sebesar jempol kaki
2266,honcewang,khawatir
2267,hontal,ngambil barang yang jauh pake tangan
2268,hookeun,bengong
2269,hoream,malas
2270,horeng,kata utk menunjukan sesuatu yang tak di sangka-sangka
2271,horengan,kata utk menunjukan sesuatu yang tak di sangka-sangka
2272,hoyong,mau
2273,hua,membelah bambu tipis-tipis
2274,hudang,bangun tidur
2275,hui,ubi
2276,huis,uban
2277,hukuman angas,hukuman berat tanpa prikemanusiaan
2278,hulag,melarang
2279,hulu,kepala
2280,humandeuar,berkeluh kesah
2281,humaregung,merintih agak keras karena sakit
2282,humihid,baru bisa bergerak gerak sayap
2283,hunted,tidk mau maju
2284,huntu,gigi
2285,hunyud,bertumpuk tapi tidak beraturan
2286,hurang,udang
2287,hurung,menyala
2288,hurup,huruf
2289,huut,dedak
2290,huyungkung,tidak bergairah
2291,iam,siram air mandi
2292,iang,berangkat
2293,iber,tanda bahwa bakalan ada tamu
2294,ibing,tari
2295,ibul,embun
2296,ibur,gempar
2297,ical,"jual, hilang"
2298,icikibung,memukul air sehingga berirama
2299,icip,mengecap
2300,icis,mengeringkan rambut setelah di cuci dan di urai
2301,idek,di injak injak biar keluar patinya
2302,ider,tersesat
2303,ieu,ini
2304,ieu aing,"sombong, takebur"
2305,ieuh,rasa sakit
2306,"iga, tulang iga, iga burung, iga-iga","tulang rusuk, tulang rusuk yg paling bawah yg tidak menyambung ke tulang dada, yg menyerupai tulang rusuk"
2307,igama,agama
2308,igel,tari
2309,igeug,agak baik
2310,igeug,agak baik
2311,ijen,"satu lawan satu (dlm perkelahian, dsb)"
2312,ijen,"satu lawan satu (dlm perkelahian, dsb)"
2313,ijid,"benci, tidak suka akan (tingkah laku seseorang)"
2314,"ijig, ajag-ijig",berjaJan cepat sambil mundar-mandir
2315,"ijir, diijir",dikira-kira (ttg harga barang)
2316,iket,"setengah kepala, ukuran lebar dan panjang sehelai kain, cukup hanya utk setengah kepala (ttg kain)"
2317,ikomat,ajakan mulai salat
2318,ilahar,"biasa, umum, tidak aneh"
2319,"ilaing, silaing","kamu, engkau"
2320,"ilang, ngilangkeun, panggilang","mengusir, menghalau (ayam dsb), orang yg pekerjaannya menghalau binatang buruan, alat utk mengusir ayam"
2321,ilapat,"alamat, (per)tanda (akan ada atau terjadl sesuatu)"
2322,"ilat, ilat-ilat","lidah, bagian timbangan yg menunjukkan sama beratnya (tdk berat sebelah) waktu ditimbang"
2323,"ileng, ngileng-ngileng",mencarl-cari seseorang atau sesuatu yg sesuai dgn hati nurani dan pikiran
2324,"iles, ngiles, ulas-iles","menghilang, bersembunyi-sernbunyi, tidak mau (menghindar agar tidak) bertemu"
2325,ilet,tahi mata
2326,ilet,tahi mata
2327,ileus,kembang bangkai
2328,"ilik, ngilikan, alik-alik","melihat-lihat sesuatu sambil memperhatikan benar-benar, melihat-lihat berbagai barang dsb secara sepintas (spt ketika seseorang sedang ada dlm toko)"
2329,"imah, ngimahan, peimahan, imah-imah","rumah, membuatkan atau memberi rumah seseorang yg menjadi tauggung jawabnya (spt suami kpd istrinya), tumpukan (susunan) batu yg sengaja dibuat di dlm air supaya ikan-ikan senang tinggal di dalamnya, berumah tangga sendiri, tidak dibiayai (dibantu) orang lain"
2330,imbit,pantat
2331,"imen, uman-imen",tersenyum malu
2332,"imet, ngimeutan","terpetik (terambil, terbaca) semua, tidak ada yg terlewat, memetik buah-buahan yg sudah tersisa sampai habis"
2333,"impen, ngimpen",bermimpi
2334,implik-implik,tambahan
2335,"implung, kaimpungan",sering kedatangan tamu (orang lain)
2336,"imut, imut kanjut","tersenyum, tersenyum sambil mengerutkan bibir"
2337,"inang, nginang","susu wanita, tetak, menyusu, menetek"
2338,incah,"pindah, meninggalkan kampung halaman (tempat dilahirkan dan dibesarkan"
2339,incu,cucu
2340,indah,"perubahan gerakan anak keeil yg akan bertambah kepandaiannya (umpamanya dr tengkurap ke duduk), biasanya mencret dan kotorannya berwarna hiaju"
2341,indit,"berangkat, pergi"
2342,indung,"mak atau emak, ibu"
2343,indung peuting,awan hitam pasa sore hari (tanda akan hujan)
2344,inggeung,(ber)guncang
2345,inggis,khawatir
2346,ingkab,"ketiak, ketek"
2347,ingkah,kata lain dr incah
2348,ingkeun,"biarkan, jangan diganggu, jangan dipindah (diubah-ubah)"
2349,"ingkig, ngingkig",berjalan cepat-cepat tanpa menengok ke kanan atau ke kiri
2350,"ingkud, ingkud-ingkudan",berjalan timpang krn kakinya sakit
2351,ingon-ingon,"binatang piaraan, ternak"
2352,"ingsreuk, ngingsreuk",menyedot hawa keras-keras sambil menahan ingus yg mau keluar dr hidung
2353,"ingu, ngingu",memelihara sesuatu supaya bagus atau supaya ada hasilnya
2354,injakan dng ujung jari,"pinta, harap, dimakan"
2355,"injeum, nginjeum",meminjam
2356,injuk,ijuk pohon enau
2357,inohong,"tokoh (masyarakat dsb), orang penting, orang yg terkenal dlm pergerakan"
2358,"inten, uman-imen",tersenyum malu
2359,"inum, nginum, inuman","minum, barang cair yg dapat diminum"
2360,"ipat, diipat-ipatan","dipesan benar-benar, hubaya-hubaya, dihimbau"
2361,ipekah,ongkos (biaya) nikah yg harus dibayar di kantor urusan agama
2362,ipis,tipis
2363,"iplik-aplak, upluk-aplak","sangat luas (ttg sawah, dsb)"
2364,"ipuk, ngipuk, ipukan","menaburkan biji-bijian setelah agak besar (tinggi) dipindahkan ke tempat lain, tempat menyemai"
2365,ipung,tepung
2366,iren,iri hati
2367,"irid, ngirid, iridan","membawa orang banyak, iringan (orang)"
2368,"irihil, iirihilan",terawa-tawa sambil bersenda gurau (anak perempuan)
2369,iris,"tiris, tempias"
2370,"irung, ngirung","sengau, tidak dapat (berani) mernberikan keterangan karena merasa salah"
2371,"ised, ngised","bergeser, beringsut"
2372,"isikan, ngisikan",mencuci beras (yg akan ditanak)
2373,isin,malu
2374,"istren, ngistrenan","melantik (meresmikan, mengambil sumpah) seseorang yg diangkat menjadi pejabat penting"
2375,isuk (= isukan),"besok, esok hari"
2376,iteuk,tongkat
2377,itikurih,berusaha mencari dan mengumpulkan rezeki sedikit demi sedikit
2378,itu,itu
2379,"ituh, ituh-ituh",kata utk menunjukkan perasaan heran
2380,"iuh, iuh-iuh, ngiuhan","terlindung atau tidak terkena sinar malahari, teduh, pohon-pohonan dsb yg membuat teduh, tinggal di tempat yg teduh"
2381,"iwal, diiwalkeun","kecuali, dipisahkan, dikecualikan, dibedakan (tdk termasuk kpd yg umum)"
2382,"iwat, ngiwat","mencuri anak perempuan karena cinta, melarikan anak perempuan"
2383,"iwing, diiwing-iwing",dijingjing
2384,iwung,"anak pohon bambu dan sebangsanya spt aur yg masih muda sekali, rebung"
2385,"jaba (kajaba, sajaba)","(se)lain, luar"
2386,jabi,(se)lain
2387,"jabreg, ngajabreg",bertumpuk banyak sekali (bukan barang yg aneh)
2388,jabrig,gondrong
2389,jadi,"tumbuh, jadi"
2390,jadug,"jago(an), pemimpin, pentolan"
2391,"jaga, ngajaga","waktu yg akan kita jalani (lalui), tapi masih lama (kelak, kemudian, nanti), menjaga (supaya tidak ada yg masuk, terlambat dsb)"
2392,"jagjag, jagjag waringkas","sehat, sehat wal afiat"
2393,"jago
",jantan
2394,jagong ,jagung
2395,"jagrag, ngajagrag, dijagragkeun","sudah disediakan (tt makanan dsb), dibawa (ditampilkan) ke depan pengadilan utk diperiksa"
2396,"jaheut, pijaheut","luka, uban yg baru tumbuh, terasa amat gatal"
2397,"jait, ngajait, nyait",mengambil (mengangkat) sesuatu dr dlm air atau dr kawat jemuran
2398,"jajal, ngajajal",mencoba (kekuatan atau kepandaian orang lain)
2399,jajamu,jamu
2400,jajangkar,ayam jantan yg baru besar (mulai tertarik kpd ayam betina)
2401,"jajap, ngajajapkeun","mengantar, mengantarkan orang yg pindah sampai ke tempat tertentu (umpamanya sampai stasiun, dsb)"
2402,jajaten,"kepandaian (keahlian, kemahiran)"
2403,jalantah,jelantah
2404,jalaran,"sebab, karena"
2405,jalingeur,"tangkas, gesit (ttg anak-anak), liar (ttg binatang)"
2406,jalingkak,beringkah laku spt anak laki-Iaki (ttg anak perempuan)
2407,jalir,"ingkar, mungkir"
2408,"jalma, jelema, jejelemaan","manusia, orang, orang-orangan, boneka"
2409,"jalu, panjalu","jantan (binatang), hewan jantan yg sengaja disediakan utk dikawinkan dgn yg betina (spt kuda jantan), pejantan"
2410,"jalujur, ngajalujur","menjahlt sementara dgn tangan sebelum dijahit dgn mesin agar lebih rapi, menjelujur"
2411,jamak,"biasa, lazim, umum, tidak aneh"
2412,jambe,pinang
2413,jambrong,"berewos, cambang bauk"
2414,jamburawul,"tidak baik (kasar, tidak teratur, banyak salah, dsb)"
2415,jamburaya,tidak ketahuan pasti tempat tinggalnya
2416,jamedud,"merengut, bermasam (berkeruh) muka"
2417,jamotrot,"sama dgn jamedud, bunga pohon lengkuas"
2418,jampe,jampi. mantra
2419,jamuga,selamat
2420,janari,dinihari
2421,jang,"singkatan dr ujang (panggilan utk anak laki-laki), singkatan dr ajang (berarti: untuk, buat)"
2422,janggel,"tongkol jagung, nasi ketan yg sudah ditumbuhkan halus utk dijadikan makanan opak"
2423,janggot,janggut
2424,"jangilek, ngajangilek",membalikkan badao sambil membuang muka ken marah
2425,jangjang,sayap
2426,"jangjawing, ngajangjawing","sangat kurus, kurus kering (karena makan hati dsb)"
2427,jangjawokan,jampi (mantra) dlm bahasa Sunda at bahasa Jawa
2428,jangji,janji
2429,jangjing,tinggi ramping
2430,jangkorana,"tinggi (badan), tetapi tidak seimbang dgn besarnya"
2431,"janteng, ngajanteng",berdiri dgn tidak bergerak-gerak
2432,jantowor,"agak bengkak karena luka atau tertumbuk, dsb"
2433,japati,merpati
2434,japilus,"sepi, tidak lucu, kurang disenangi mengenai ucapan-ucapannya atau kelakuannya"
2435,jarah,"tidak dipelihara, ziarah, naik haji"
2436,jaram,"kuman, bibit penyakit yg menyebabkan gatal, dsb"
2437,jarambah,"senang (ber)main jauh (ttg anak-anak), tengah-tengah rumah"
2438,jarian,tempat membuang sampah di atas tanah (tanpa lubang)
2439,"jarigjeung, jumarijeug, jajarigjeungan, jarugjag-jarigjeug","beIjalan terhuyung-huyung (orang yg lemah, kurang tenaga atau orang sakit)"
2440,jariji,jari manis
2441,jarijipen,jijik
2442,jaringao,jaringau
2443,"jarumat, ngajarumat","menjerumat, menisik"
2444,jawara,"orang berkelakuan buruk jahat, jagoan"
2445,"jawel, ngajawel, nyawel",mengusap pelan dr bawah
2446,jawer,gelambir (pial) ayam dsb
2447,jawil,sama dgn jawel
2448,jebag,muka (wajah) yg lebar
2449,jebet,"kata utk nampiling, menempeleng"
2450,"jeblag, ngajeblag","jelas kelihatan karena besar (ttg noda, gambar, dsb), terbuka lebar-lebar sampai mengenai batas dinding di belakangnya (ttg pintu atau jendela tertiup angin)"
2451,jeblog,becek
2452,"jeblug, ngajeblug",tidak mau membayar utang
2453,"jeblus, geblus",kata utk asup (masuk dng tiba-tiba)
2454,jebrag,lebih lebar dr yg biasa
2455,"jebreg, jibreg, ribeg",basah kuyup
2456,jebrog,besar (utk orang)
2457,jebug,buah pinang yg sudah tua
2458,jebul,kata utk datang (datang)
2459,jeceh,bangga dan sering melihat atau memperlihatkan kpd orang lain
2460,jeceh,"sebentar dilihat, sebentar diperlihatkan (dipertontonkan) kepada orang lain, sombong, pongah"
2461,"jeceng, jocong","kaku dan berdiri lurus, tercongak (ttg tangkai padi yg hampa), kejur (ttg rambut )"
2462,jedag,kata utk tidagor (tertumbuk)
2463,"jeding, biwir jeding",bibir atas lebih menonjol dari bibir bawah
2464,"jedog, ngajedog","diam, tidak bicara atau tidak bergerak"
2465,jedor,"tiruan bunyi suara (bedil, dsb), kata utk perintah menembak"
2466,"jeer, pangjeer","mata yg merah dan sering mengeluarkan air, tanda bunyi i dalam ejaan arab, kasroh"
2467,jeg,"serupa, seperti, laksana"
2468,jeg,"serupa, seperti, laksana"
2469,"jegang, ngajegang",berdiri atau telentang mengangkang
2470,jeger,"kaku (ttg tubuh orang yg kemasukan, mayat yg sudah lama, dsb)"
2471,jegud,kaya
2472,jegur,"tiruan bunyi (meriam, dinamit, dsb)"
2473,"jehjer, ngajehjer (ngajohjor)",tergeletak tak bergerak (spt orang pingsan)
2474,jejeg,pas (tidak kurang tidak lebih)
2475,"jejer, ngajejer",berjajar
2476,jejereget,"kurang bersungguh-sungguh (dlm bekerja) karena merasa jijik,
takut kotor, dsb"
2477,jekek,kata utk ngadek at neunggeul (menetak atau memukul)
2478,jekrem,berpakaian bagus-bagus (ttg kakek-kakek yg senang bersolek)
2479,"jelema, dijelmakeun","orang, manusia, dihormati sebagaimana mestinya, dibantu dan dibimbing supaya dapat hidup sendiri (tanpa bantuan orang lain)"
2480,"jelepeng, ngajelepeng (=ngajolopong)",tertelentang (orang tinggi dsb)
2481,jemprak (ngajemprak),duduk bersila agak dilebarkan
2482,"jendol, ngajendol",
2483,"jeneng, dijenengkeun, jumeneng, jenengan","jadi pegawai negeri, diangkat, dianugerahi kepangkatan, masih hidup, nama"
2484,"jenggleng, ngajenggleng","tampak bagus menyolok karena jauh terpisah dr rumah-rumah yg lain (ttg rumah, gedung)"
2485,"jenggut, ngajenggut","meregut rambut, menjambak"
2486,"jenghak, ngajenghak","merasa sakit sebentar dan mendadak pd pinggang, sendi karena bergerak dsb"
2487,"jenghok, ngajenghok",sangat terkejut atau heran (krn mendengar berita yg mendadak
2488,"jengjehe, ngajengjehe","sangat miring, hampir jatuh (ttg bangunan dsb), jatuh setengah duduk setengah berdiri di pinggir karena didorong oleh lawan"
2489,jengjeuriheun,"kencing kurang lancar, keluar sedikit-sedikit dan terasa agak sakit"
2490,"jengjle, jangjla-jengjle",tidak mau diam dan berlagak cantik genit
2491,"jengjreng, ngajengjreng","berbaris, berderet"
2492,"jengkang, tijengkang",jatuh atau mau jatuh terlentang
2493,"jengkat, ngajengkat",melangkah dgn cepat (meninggalkan orang yg sedang dihadapi) sambil marah-marah
2494,jengke,"berjengket, berjingkat"
2495,jentre,"jelas, terang"
2496,"jentul, ngajentul","(sering) duduk termenung, memperlihatkan roman muka yg sedang susah"
2497,"jepat, ngajepat",terlentang (berbaring) atau terletak memanjang (ttg orang yg tinggi atau sesuatu yg panjang) :
2498,jepluk,kata utk murag (jatuh dr atas ke bawah)
2499,jepurut,"kata utk pegat (putus ttg benang, tali, dsb)"
2500,jeput,suntuk
2501,"jerebebeng, ngajerebebeng","mengembangkan sayap atau ekor (burung merak, dsb)"
2502,"jerelet, ngajerelet","meninggalkan tempat cepat-cepat atau melarikan diri krn marah, malu, dsb"
